Ewe/V;BA1_A;Ewe/V;BA2_A;<--CV begin cycle 1;;Ewe/V;BA1_B;Ewe/V;BA2_B;;;<--- CV begin cycle 2
-0,41342622;-0,21943164;-0,420642346;-0,281094923;;;-0,40389362;0,190176124;-0,421205699;0,061333359;;;
-0,414560437;-0,220952388;-0,421003431;-0,283834389;;;-0,405564368;0,184140759;-0,421981961;0,057638709;;;
-0,415845484;-0,220788265;-0,422676504;-0,294241464;;;-0,405857831;0,178192469;-0,422761321;0,05314219;;;
-0,416873366;-0,222066879;-0,423701674;-0,291970022;;;-0,407409638;0,171026765;-0,424339175;0,049827712;;;
-0,418047875;-0,222252018;-0,424905628;-0,294671066;;;-0,408203572;0,166783458;-0,424830437;0,045739825;;;
-0,419171631;-0,222620396;-0,426064163;-0,292799168;;;-0,408943504;0,161016199;-0,426081151;0,042108918;;;
-0,419889092;-0,220460296;-0,426882416;-0,28641755;;;-0,410598159;0,154762334;-0,42697069;0,039040594;;;
-0,420741737;-0,224251643;-0,428180039;-0,286490829;;;-0,410753697;0,149777063;-0,427552015;0,034741441;;;
-0,421783328;-0,223824892;-0,428645611;-0,298783338;;;-0,412650347;0,144800368;-0,429283142;0,031374547;;;
-0,422026098;-0,22284864;-0,429794937;-0,296305175;;;-0,412806183;0,138899961;-0,429692209;0,027610415;;;
-0,424683571;-0,224788616;-0,431482643;-0,288854621;;;-0,414160818;0,132596509;-0,431291193;0,024285998;;;
-0,425064027;-0,224859411;-0,432434887;-0,293490876;;;-0,415649056;0,127695292;-0,431950629;0,021424705;;;
-0,426090091;-0,225245455;-0,433425665;-0,296216727;;;-0,415912002;0,123024762;-0,432937801;0,017824655;;;
-0,427027047;-0,225455362;-0,4346174;-0,274925687;;;-0,417274117;0,116977072;-0,434069902;0,014576448;;;
-0,427903831;-0,226788914;-0,435283303;-0,269808371;;;-0,418101937;0,11297086;-0,434580326;0,011855118;;;
-0,429257423;-0,227939428;-0,436104119;-0,275927747;;;-0,419258326;0,108305322;-0,436275691;0,008607801;;;
-0,430088609;-0,229205735;-0,437516868;-0,289656008;;;-0,420624763;0,103194598;-0,436684251;0,006017172;;;
-0,431174964;-0,228329953;-0,438251704;-0,293378688;;;-0,420964956;0,097038229;-0,437394887;0,004236604;;;
-0,432246685;-0,227735997;-0,439917147;-0,279682617;;;-0,422553957;0,092367567;-0,434669137;0,004533198;;;
-0,433378726;-0,228086515;-0,440805942;-0,288250301;;;-0,42324084;0,087616976;-0,436308414;0,003781346;;;
-0,433771938;-0,228888465;-0,440910667;-0,292685642;;;-0,424048603;0,082872209;-0,438234776;0,002553101;;;
-0,434798658;-0,228387441;-0,442039579;-0,295625144;;;-0,425531507;0,07873084;-0,439041644;-0,0004486;;;
-0,436067939;-0,230047312;-0,443002343;-0,297864969;;;-0,425785959;0,074064741;-0,439685613;-0,003081218;;;
-0,43693608;-0,229911493;-0,443951041;-0,284296964;;;-0,427443683;0,069899399;-0,441374749;-0,005796906;;;
-0,437891006;-0,233931361;-0,444857538;-0,291336415;;;-0,428200573;0,065365755;-0,441426426;-0,008443448;;;
-0,439446181;-0,230922643;-0,445536286;-0,28799707;;;-0,428981245;0,060913624;-0,443080515;-0,01093636;;;
-0,440140456;-0,23380658;-0,447107643;-0,297536294;;;-0,430591792;0,05682413;-0,443798572;-0,013426662;;;
-0,441209793;-0,232928193;-0,446973234;-0,271257217;;;-0,430957615;0,052981221;-0,44518137;-0,015957838;;;
-0,442970723;-0,234451379;-0,448891073;-0,284529626;;;-0,432500988;0,048363211;-0,446407795;-0,018415361;;;
-0,443883419;-0,231897715;-0,448964119;-0,295010844;;;-0,433263183;0,044810369;-0,446682036;-0,020859748;;;
-0,445531666;-0,232537072;-0,450226545;-0,291352587;;;-0,434031695;0,040985251;-0,448103189;-0,022798121;;;
-0,445428848;-0,233533;-0,451319188;-0,296284441;;;-0,435538262;0,036906521;-0,448599845;-0,025140579;;;
-0,446774483;-0,235152928;-0,451461256;-0,306971406;;;-0,435730875;0,032965341;-0,450327992;-0,027128167;;;
-0,447486311;-0,235406364;-0,453344971;-0,302070116;;;-0,437481999;0,029468941;-0,450733691;-0,029063943;;;
-0,447738618;-0,235464588;-0,454725832;-0,289321369;;;-0,437983394;0,025570048;-0,451852918;-0,031486193;;;
-0,449458927;-0,236640362;-0,455862135;-0,304358648;;;-0,439077288;0,022256299;-0,453183025;-0,033223518;;;
-0,450177699;-0,236051786;-0,456551522;-0,307573666;;;-0,440428764;0,018724874;-0,453695506;-0,034811557;;;
-0,451050073;-0,235885856;-0,458086967;-0,297835741;;;-0,440549642;0,01549181;-0,455264837;-0,03693985;;;
-0,45194146;-0,237525003;-0,458714962;-0,307222563;;;-0,442721575;0,012239712;-0,455469251;-0,038236143;;;
-0,452927321;-0,236686503;-0,459647864;-0,292937058;;;-0,443401068;0,009092497;-0,457299113;-0,040077995;;;
-0,453474939;-0,237139687;-0,460803211;-0,296473716;;;-0,444231063;0,006066932;-0,458208859;-0,041567411;;;
-0,453992635;-0,237576107;-0,461999834;-0,300261049;;;-0,445410818;0,003171178;-0,459101319;-0,04314208;;;
-0,45586881;-0,23747632;-0,462841511;-0,297040223;;;-0,446172953;0,000300292;-0,460092634;-0,044615346;;;
-0,457101554;-0,238927969;-0,464007616;-0,299341117;;;-0,447713137;-0,002382524;-0,46084556;-0,046217119;;;
-0,458135068;-0,239579761;-0,465006173;-0,290760599;;;-0,448448747;-0,004232097;-0,462607712;-0,047489312;;;
-0,459261894;-0,238231424;-0,465846002;-0,299136415;;;-0,448381901;-0,005505817;-0,462388426;-0,048431159;;;
-0,460434198;-0,239468782;-0,467007637;-0,30049937;;;-0,448388517;-0,006439413;-0,464348555;-0,050041881;;;
-0,461283326;-0,240581764;-0,468049616;-0,289564412;;;-0,450076967;-0,008766358;-0,465118438;-0,050973412;;;
-0,462844729;-0,240468761;-0,469789237;-0,297347902;;;-0,450614363;-0,011278747;-0,466006905;-0,051641302;;;
-0,463748813;-0,240573977;-0,469912291;-0,299041146;;;-0,451818585;-0,013548409;-0,467150658;-0,052998266;;;
-0,464685917;-0,240455062;-0,472125828;-0,284264745;;;-0,452973932;-0,015614007;-0,467811316;-0,054085281;;;
-0,46613425;-0,240304921;-0,472617954;-0,279561342;;;-0,453253746;-0,017792664;-0,469371021;-0,054914365;;;
-0,466405302;-0,241919202;-0,473635077;-0,290953186;;;-0,45505783;-0,019635855;-0,469778925;-0,055652265;;;
-0,467920035;-0,240444723;-0,475074738;-0,28834342;;;-0,45564732;-0,021660239;-0,471095234;-0,056654309;;;
-0,468771368;-0,240872105;-0,475245029;-0,292744868;;;-0,457090139;-0,023196315;-0,472110718;-0,057285162;;;
-0,46994248;-0,24207521;-0,475766242;-0,284074919;;;-0,457769364;-0,024908306;-0,473203421;-0,058073616;;;
-0,470207512;-0,242746831;-0,476563424;-0,295670283;;;-0,458448887;-0,026555674;-0,474203229;-0,058563621;;;
-0,471452683;-0,243481648;-0,476761669;-0,297535194;;;-0,459965706;-0,027798709;-0,474709421;-0,058446543;;;
-0,472157925;-0,243663174;-0,478481621;-0,291210211;;;-0,460468203;-0,029055289;-0,476618737;-0,059356849;;;
-0,472354323;-0,244004894;-0,479357123;-0,304559181;;;-0,462206602;-0,030298661;-0,476874918;-0,0593796;;;
-0,473344624;-0,243851698;-0,480442554;-0,305954407;;;-0,46292311;-0,031794632;-0,478212416;-0,059357729;;;
-0,474687099;-0,243348787;-0,481328905;-0,29991846;;;-0,463731945;-0,032909105;-0,478970528;-0,059958806;;;
-0,476272821;-0,244648572;-0,481959134;-0,310000895;;;-0,464765489;-0,033714743;-0,479753196;-0,060956944;;;
-0,477143109;-0,245317124;-0,483315557;-0,296162553;;;-0,465762854;-0,034451574;-0,481614023;-0,060116818;;;
-0,478156477;-0,245199702;-0,48429206;-0,296168667;;;-0,467265934;-0,035467724;-0,481455982;-0,060601085;;;
-0,479335159;-0,24732613;-0,485761732;-0,307338947;;;-0,467478961;-0,036094121;-0,483080178;-0,060644309;;;
-0,480347514;-0,245914689;-0,48676762;-0,285957355;;;-0,468965143;-0,036666;-0,483974159;-0,060563441;;;
-0,481867552;-0,246208408;-0,487728149;-0,288315272;;;-0,469777137;-0,037203756;-0,485212177;-0,060616421;;;
-0,482774854;-0,246877249;-0,489169449;-0,302352467;;;-0,470821232;-0,03795581;-0,486446828;-0,06094477;;;
-0,484441221;-0,249175044;-0,490056843;-0,302113443;;;-0,471934259;-0,038627775;-0,486710548;-0,060814437;;;
-0,484732747;-0,246383329;-0,4908517;-0,301744506;;;-0,472297847;-0,039051577;-0,488402754;-0,060834629;;;
-0,485450357;-0,246991534;-0,492262602;-0,306553554;;;-0,473768026;-0,03908611;-0,488513738;-0,06157638;;;
-0,486852765;-0,249418439;-0,493032455;-0,302948202;;;-0,474923462;-0,039955112;-0,490269661;-0,061396709;;;
-0,486946225;-0,248013076;-0,494249225;-0,283321829;;;-0,475602984;-0,040576698;-0,490916789;-0,061201166;;;
-0,488257319;-0,249210177;-0,494829565;-0,294580676;;;-0,476997912;-0,040032433;-0,49166432;-0,061949563;;;
-0,489023656;-0,250783509;-0,4962973;-0,305239636;;;-0,477163225;-0,041364074;-0,493426681;-0,060915871;;;
-0,489407301;-0,25009253;-0,497202635;-0,301284786;;;-0,479024619;-0,041703223;-0,493523836;-0,061262208;;;
-0,490846843;-0,250483261;-0,498703182;-0,303355159;;;-0,47982493;-0,041631787;-0,49518314;-0,060607546;;;
-0,491471171;-0,249753169;-0,499898821;-0,293044186;;;-0,480722725;-0,042313398;-0,495698959;-0,06141189;;;
-0,49274537;-0,250262895;-0,500394344;-0,297299682;;;-0,482041389;-0,042538788;-0,497419566;-0,060983132;;;
-0,493896455;-0,250544312;-0,500611424;-0,304943899;;;-0,482391208;-0,042192743;-0,498037159;-0,060840589;;;
-0,495393217;-0,251494788;-0,501879215;-0,309967834;;;-0,484275877;-0,04274931;-0,498918027;-0,061586631;;;
-0,496257961;-0,250334904;-0,502121508;-0,305625282;;;-0,484845072;-0,043433421;-0,500089407;-0,060361631;;;
-0,49725458;-0,250112732;-0,503023207;-0,30793553;;;-0,485817134;-0,04355233;-0,500720501;-0,060658383;;;
-0,498724818;-0,253322864;-0,504423678;-0,308300874;;;-0,486841142;-0,04354418;-0,50244242;-0,061634357;;;
-0,499515146;-0,253998144;-0,505188406;-0,311506735;;;-0,487470746;-0,044586993;-0,502995193;-0,060835913;;;
-0,501110852;-0,251712669;-0,506298065;-0,311418237;;;-0,489374548;-0,044542055;-0,50380069;-0,060611288;;;
-0,502156019;-0,253066522;-0,507300019;-0,306332292;;;-0,489888728;-0,044565326;-0,505114138;-0,060945558;;;
-0,502449691;-0,254531353;-0,508746326;-0,306897613;;;-0,490710706;-0,044947511;-0,505613863;-0,05933431;;;
-0,503264844;-0,253541279;-0,509204447;-0,306961186;;;-0,491907895;-0,044855859;-0,507384479;-0,060562246;;;
-0,503828049;-0,253311667;-0,510561407;-0,286150748;;;-0,492711395;-0,044953334;-0,507544577;-0,060981551;;;
-0,504904211;-0,255585792;-0,511723936;-0,26545744;;;-0,494396746;-0,044934949;-0,509004772;-0,060294134;;;
-0,505190849;-0,256291752;-0,513112485;-0,295853206;;;-0,494537801;-0,0449778;-0,510176957;-0,060088858;;;
-0,506717563;-0,255716081;-0,513875008;-0,300203857;;;-0,495627403;-0,045474371;-0,510529637;-0,060369461;;;
-0,507255316;-0,255671074;-0,515039742;-0,310175025;;;-0,496844351;-0,044972221;-0,512252629;-0,060349178;;;
-0,509059846;-0,25404274;-0,515952647;-0,300034111;;;-0,497503698;-0,045711874;-0,512662411;-0,060555246;;;
-0,510219872;-0,254231495;-0,517095149;-0,297713163;;;-0,499318242;-0,045192806;-0,514180779;-0,060469025;;;
-0,510986924;-0,257457891;-0,518216252;-0,301939398;;;-0,499524891;-0,045749602;-0,515127599;-0,060458849;;;
-0,512039542;-0,257549289;-0,519659936;-0,307750136;;;-0,500974238;-0,045962065;-0,51593405;-0,060521077;;;
-0,51348424;-0,255767818;-0,520170271;-0,306747918;;;-0,502001286;-0,045909511;-0,517279387;-0,060824468;;;
-0,514631271;-0,25720664;-0,521138251;-0,290432009;;;-0,502569497;-0,045899707;-0,517577171;-0,060269642;;;
-0,515439808;-0,257587038;-0,523024559;-0,291586599;;;-0,504369378;-0,045774908;-0,519261777;-0,060112555;;;
-0,516808748;-0,256129879;-0,522915125;-0,30516458;;;-0,504908741;-0,045493348;-0,519940615;-0,060766389;;;
-0,517767787;-0,256029712;-0,52488035;-0,306899584;;;-0,505911708;-0,046148421;-0,521096289;-0,060590543;;;
-0,5188905;-0,25696707;-0,525330603;-0,295662703;;;-0,506871998;-0,046015703;-0,522092283;-0,060665221;;;
-0,519834816;-0,257097962;-0,526005328;-0,298629097;;;-0,507660747;-0,045717032;-0,522413254;-0,060541359;;;
-0,52141428;-0,255568505;-0,526888371;-0,297814581;;;-0,509337604;-0,045922208;-0,524507642;-0,060630263;;;
-0,521274805;-0,255701517;-0,527723789;-0,308921809;;;-0,510073185;-0,045728037;-0,524980128;-0,060868453;;;
-0,522643805;-0,256831596;-0,527996063;-0,292821444;;;-0,510863006;-0,045551013;-0,526304722;-0,060805871;;;
-0,52302438;-0,256190695;-0,529562771;-0,284905916;;;-0,511844456;-0,045505427;-0,527323544;-0,060978186;;;
-0,523003399;-0,256091946;-0,529208541;-0,301042254;;;-0,51228112;-0,045695699;-0,527465403;-0,060462392;;;
-0,524276257;-0,256843959;-0,53151679;-0,310497293;;;-0,51452738;-0,04515298;-0,529592931;-0,060640973;;;
-0,525503755;-0,257985593;-0,532563329;-0,298204688;;;-0,514847517;-0,045455859;-0,530013382;-0,06063324;;;
-0,527017534;-0,257758834;-0,533493817;-0,291732779;;;-0,515758932;-0,045432739;-0,530607402;-0,060587414;;;
-0,527927935;-0,258338028;-0,53449589;-0,300091338;;;-0,516880572;-0,045071419;-0,532151341;-0,060589091;;;
-0,529704511;-0,255922933;-0,535276473;-0,297296955;;;-0,517452955;-0,044884889;-0,53296572;-0,060163761;;;
-0,530373275;-0,257266374;-0,536352217;-0,303974065;;;-0,5196082;-0,045013145;-0,534134746;-0,060875977;;;
-0,531181097;-0,258096933;-0,537388086;-0,301133566;;;-0,520017207;-0,044991175;-0,535187423;-0,060810259;;;
-0,532621205;-0,259051601;-0,538764596;-0,310134326;;;-0,520409524;-0,044435345;-0,535622478;-0,060009393;;;
-0,533720851;-0,257305668;-0,539703965;-0,298312114;;;-0,521864891;-0,044985097;-0,537090361;-0,060784535;;;
-0,534562528;-0,258718366;-0,540707707;-0,285742181;;;-0,522577047;-0,044863801;-0,538320899;-0,061190935;;;
-0,535826445;-0,258695293;-0,541832268;-0,301590949;;;-0,524097562;-0,044915112;-0,538532615;-0,060590659;;;
-0,537192404;-0,25943547;-0,543157101;-0,312335861;;;-0,52497375;-0,044828551;-0,540413201;-0,059876167;;;
-0,53757292;-0,259513798;-0,544037282;-0,294703773;;;-0,525259912;-0,044821534;-0,541056156;-0,060564833;;;
-0,539477408;-0,260712871;-0,545368135;-0,294030854;;;-0,527002633;-0,044602319;-0,541931868;-0,059680385;;;
-0,539875269;-0,259348184;-0,546408832;-0,304033585;;;-0,527657628;-0,045127494;-0,543328583;-0,060441627;;;
-0,540792346;-0,25968751;-0,547165275;-0,304617548;;;-0,528518379;-0,044992288;-0,543744743;-0,060194246;;;
-0,540835559;-0,260431851;-0,547910154;-0,27819117;;;-0,530174077;-0,045167732;-0,545123518;-0,060179075;;;
-0,542115033;-0,260025014;-0,549310684;-0,30296336;;;-0,530516505;-0,045150054;-0,546300113;-0,060014995;;;
-0,542649865;-0,261953562;-0,550479591;-0,316201964;;;-0,531507254;-0,044982117;-0,546394348;-0,06030248;;;
-0,543327689;-0,261461814;-0,55139786;-0,315409116;;;-0,532833576;-0,045528015;-0,548180819;-0,061016138;;;
-0,544393003;-0,263230959;-0,552885473;-0,302450352;;;-0,53346324;-0,045479792;-0,549049079;-0,059525783;;;
-0,54593116;-0,260987455;-0,553373873;-0,295083164;;;-0,534702539;-0,045113281;-0,549688637;-0,060275647;;;
-0,54675889;-0,261518493;-0,55346179;-0,303042602;;;-0,536119521;-0,045716882;-0,551509023;-0,060094067;;;
-0,548082888;-0,262995966;-0,554211497;-0,304197787;;;-0,536131322;-0,0458179;-0,551576853;-0,060304069;;;
-0,549485385;-0,261373015;-0,554524124;-0,316580621;;;-0,538251638;-0,046120135;-0,552985251;-0,06039365;;;
-0,550179541;-0,262511731;-0,556398273;-0,320879888;;;-0,53880465;-0,045811639;-0,55424422;-0,060630333;;;
-0,551534176;-0,263189521;-0,557431936;-0,321136817;;;-0,539526522;-0,046511775;-0,5546785;-0,059979633;;;
-0,553041577;-0,260304735;-0,558739603;-0,316321807;;;-0,540979683;-0,046425561;-0,556537867;-0,060632146;;;
-0,554257333;-0,262255823;-0,559594154;-0,301438476;;;-0,542019665;-0,046820899;-0,5571872;-0,060178852;;;
-0,555020332;-0,263095937;-0,560547233;-0,282035442;;;-0,542307973;-0,046905399;-0,557694435;-0,060027372;;;
-0,555637538;-0,264173681;-0,561806142;-0,299094234;;;-0,544272363;-0,047077532;-0,559352756;-0,060843634;;;
-0,555435121;-0,265288728;-0,563095093;-0,316763712;;;-0,54473114;-0,047110063;-0,559903443;-0,060524005;;;
-0,556845069;-0,262829913;-0,563953161;-0,318782364;;;-0,545754015;-0,047487286;-0,560649931;-0,060596419;;;
-0,557626128;-0,266176034;-0,564831793;-0,323060709;;;-0,547062933;-0,047455485;-0,56238234;-0,060832076;;;
-0,558891058;-0,263522927;-0,566393673;-0,312534612;;;-0,547684312;-0,047530961;-0,562574148;-0,060243899;;;
-0,559901714;-0,266139299;-0,566836417;-0,323499506;;;-0,548625708;-0,04802603;-0,564201772;-0,060594263;;;
-0,560933352;-0,266143018;-0,568564534;-0,328294606;;;-0,550131857;-0,048190667;-0,565120876;-0,060800156;;;
-0,562416434;-0,266254699;-0,569485903;-0,327863195;;;-0,55053997;-0,048202472;-0,565904498;-0,061301624;;;
-0,562986553;-0,265393186;-0,57085377;-0,32134398;;;-0,551887393;-0,048145782;-0,567639053;-0,06051672;;;
-0,564715385;-0,267607286;-0,571583688;-0,323010018;;;-0,552829564;-0,048660313;-0,567863464;-0,060785426;;;
-0,565514863;-0,266732447;-0,572757244;-0,324964157;;;-0,553150773;-0,048993953;-0,568473458;-0,061750596;;;
-0,566382825;-0,268253145;-0,573463321;-0,330406299;;;-0,555300415;-0,048942008;-0,570083141;-0,061269143;;;
-0,567602813;-0,27074551;-0,573894978;-0,334951639;;;-0,555995822;-0,04899182;-0,57079047;-0,060912771;;;
-0,568401814;-0,267682668;-0,575258255;-0,330692251;;;-0,556730211;-0,049371892;-0,572248518;-0,061169602;;;
-0,569810867;-0,268023582;-0,576149821;-0,327176285;;;-0,55816561;-0,049398817;-0,573300242;-0,061538055;;;
-0,571323395;-0,2699217;-0,577663183;-0,285885393;;;-0,558879018;-0,049229004;-0,573419034;-0,0618091;;;
-0,572240174;-0,270371967;-0,578048587;-0,30761101;;;-0,559508204;-0,049580808;-0,575310111;-0,06177469;;;
-0,572554111;-0,269734832;-0,578441501;-0,302366826;;;-0,561024487;-0,049531187;-0,576031268;-0,062539922;;;
-0,573324561;-0,264791649;-0,579727173;-0,320864485;;;-0,561835408;-0,049741343;-0,57671541;-0,061907762;;;
-0,57435298;-0,262668126;-0,580688596;-0,329988377;;;-0,562820137;-0,049769997;-0,578062296;-0,062658166;;;
-0,574862897;-0,266483091;-0,580420613;-0,334231205;;;-0,564169526;-0,049920523;-0,578834355;-0,06260947;;;
-0,575399518;-0,265727833;-0,581957161;-0,332476739;;;-0,56438905;-0,049830643;-0,580218315;-0,062766952;;;
-0,576807976;-0,267712779;-0,582822144;-0,334788808;;;-0,566193044;-0,049953891;-0,581294298;-0,062811364;;;
-0,578249574;-0,269107783;-0,584473252;-0,333980131;;;-0,567297578;-0,049977767;-0,58174324;-0,063021334;;;
-0,578439832;-0,26919896;-0,585667729;-0,315549;;;-0,567490578;-0,050211224;-0,583527684;-0,062947707;;;
-0,580185115;-0,270870625;-0,586850643;-0,334783247;;;-0,569090068;-0,050260612;-0,584067643;-0,062608565;;;
-0,581246138;-0,270255432;-0,587807775;-0,32845235;;;-0,570098162;-0,050354834;-0,584499717;-0,063954259;;;
-0,582370937;-0,272652492;-0,589232266;-0,337541343;;;-0,570128202;-0,050012251;-0,586147428;-0,063044374;;;
-0,583689451;-0,273008201;-0,590007603;-0,332126223;;;-0,572386622;-0,049916794;-0,587153494;-0,063883884;;;
-0,584878206;-0,271677406;-0,590951979;-0,297933962;;;-0,572970748;-0,050263069;-0,588009417;-0,063828015;;;
-0,585178792;-0,271640553;-0,591841519;-0,325895393;;;-0,573776305;-0,049958111;-0,58952868;-0,063637719;;;
-0,586982965;-0,27220828;-0,593017995;-0,323139201;;;-0,575214744;-0,050065137;-0,589588463;-0,063366138;;;
-0,587420523;-0,273796936;-0,594221532;-0,333105984;;;-0,575891137;-0,04966936;-0,591016591;-0,063090241;;;
-0,58904779;-0,274660823;-0,594800234;-0,332961168;;;-0,576958656;-0,050136727;-0,592380166;-0,06432606;;;
-0,589481294;-0,270612518;-0,59689188;-0,333120072;;;-0,578047097;-0,05007014;-0,592917383;-0,064352873;;;
-0,590164781;-0,272683223;-0,597458184;-0,335225754;;;-0,578276873;-0,049962686;-0,59424001;-0,063622583;;;
-0,591694653;-0,274118386;-0,599552035;-0,344410811;;;-0,580069542;-0,050101355;-0,595365703;-0,063541625;;;
-0,591823995;-0,27545059;-0,599443734;-0,328416428;;;-0,581030965;-0,04986496;-0,595738411;-0,06361857;;;
-0,592640817;-0,274984645;-0,599741459;-0,329711924;;;-0,58162266;-0,050035099;-0,597279251;-0,063959939;;;
-0,593730927;-0,273131233;-0,600501478;-0,34023813;;;-0,583046019;-0,049806193;-0,59806478;-0,063507066;;;
-0,593595624;-0,27903853;-0,601311386;-0,333979637;;;-0,584107101;-0,050042442;-0,598601878;-0,062949435;;;
-0,595992863;-0,276298759;-0,596041143;-0,341414536;;;-0,584649742;-0,049940999;-0,599386394;-0,063559751;;;
-0,596843064;-0,276751021;;;;;-0,585909128;-0,050157406;-0,599758089;-0,063117587;;;
-0,598438621;-0,273778526;;;;;-0,587057114;-0,05044809;-0,599958181;-0,063901762;;;
-0,598893821;-0,276940235;;;;;-0,587311268;-0,050322592;-0,600844562;-0,064299358;;;
-0,601365983;-0,278996048;;;;;-0,589138985;-0,050243192;;;;;
