Ewe/V;BA1_C;Ewe/V;BA2_C;<--CV_beggining
-0,245449349;2,786662352;;;
-0,246132433;2,779871868;;;
-0,246620715;2,772684627;;;
-0,247247487;2,766974332;;;
-0,247721195;2,761692817;;;
-0,248132363;2,753543879;;;
-0,248595849;2,745921152;;;
-0,24921608;2,736127756;;;
-0,249707967;2,731116816;;;
-0,250137508;2,725263568;;;
-0,250738472;2,714092563;;;
-0,251149595;2,696487355;;;
-0,251733899;2,694694723;;;
-0,252276719;2,692980661;;;
-0,252699822;2,68405739;;;
-0,253208727;2,668693021;;;
-0,253882736;2,662774582;;;
-0,254079849;2,655730819;;;
-0,254513592;2,655114607;;;
-0,255248249;2,647421915;;;
-0,255642891;2,636878128;;;
-0,256212145;2,628977073;;;
-0,256668985;2,62373287;;;
-0,257137626;2,613358381;;;
-0,257584929;2,595679208;;;
-0,258176476;2,593975969;;;
-0,258504093;2,593170501;;;
-0,259107322;2,585380928;;;
-0,259718806;2,576275735;;;
-0,260119528;2,576087575;;;
-0,260535419;2,565672307;;;
-0,261175603;2,56801157;;;
-0,261604041;2,548471435;;;
-0,262195587;2,538969161;;;
-0,262757093;2,532072757;;;
-0,263123155;2,521887737;;;
-0,26352185;2,523315824;;;
-0,264151573;2,511070566;;;
-0,264561981;2,508692525;;;
-0,265201092;2,497777695;;;
-0,26580739;2,485165095;;;
-0,266196638;2,4804883;;;
-0,266654432;2,472585367;;;
-0,267310917;2,460226606;;;
-0,267629981;2,44881556;;;
-0,268120617;2,44566332;;;
-0,268737644;2,440516832;;;
-0,269184142;2,436270944;;;
-0,269513786;2,43370869;;;
-0,270059884;2,424144551;;;
-0,270642906;2,412500248;;;
-0,271297783;2,411859249;;;
-0,271645665;2,402135438;;;
-0,272038132;2,39413101;;;
-0,272558391;2,38994403;;;
-0,27311787;2,381467616;;;
-0,273539066;2,376894217;;;
-0,274115592;2,376386325;;;
-0,27476117;2,357715463;;;
-0,275097668;2,348670391;;;
-0,2755768;2,342545659;;;
-0,276177526;2,338102174;;;
-0,276569068;2,331712534;;;
-0,277123243;2,321271481;;;
-0,277766705;2,315643911;;;
-0,278140336;2,3135827;;;
-0,278557748;2,307736798;;;
-0,279194891;2,294455193;;;
-0,279744148;2,281681432;;;
-0,280182987;2,278136426;;;
-0,280892998;2,273427633;;;
-0,281156421;2,269952362;;;
-0,281445861;2,255418553;;;
-0,282256514;2,250652508;;;
-0,28256917;2,245608429;;;
-0,283192754;2,239367479;;;
-0,283736318;2,230292901;;;
-0,284157544;2,226781059;;;
-0,284591913;2,217863081;;;
-0,28521347;2,210012262;;;
-0,285611957;2,203360551;;;
-0,286090106;2,199384963;;;
-0,286682934;2,191438418;;;
-0,287115306;2,183931684;;;
-0,28761363;2,177437872;;;
-0,288104355;2,171005759;;;
-0,288676739;2,160201508;;;
-0,289179355;2,159438722;;;
-0,289692581;2,147883751;;;
-0,290094316;2,136853358;;;
-0,290614814;2,12919942;;;
-0,290979564;2,1293022;;;
-0,291648358;2,121600921;;;
-0,292032242;2,109052612;;;
-0,292662174;2,100779462;;;
-0,29330647;2,098100382;;;
-0,293636024;2,091345338;;;
-0,294336945;2,087498513;;;
-0,294609308;2,084798709;;;
-0,295150995;2,070874896;;;
-0,295628548;2,058253589;;;
-0,296325803;2,054722779;;;
-0,296577007;2,046598206;;;
-0,29714939;2,044663983;;;
-0,297734648;2,04331376;;;
-0,298246562;2,03114672;;;
-0,298784375;2,020881999;;;
-0,299162567;2,006358417;;;
-0,299564391;2,0054066;;;
-0,30008924;1,998991051;;;
-0,30053997;1,994046483;;;
-0,301142156;1,986175443;;;
-0,301679611;1,980589842;;;
-0,302153409;1,977309653;;;
-0,302564949;1,970234562;;;
-0,303202957;1,961323378;;;
-0,303542137;1,954298511;;;
-0,304037571;1,951816499;;;
-0,304624707;1,942689204;;;
-0,30520761;1,936835969;;;
-0,305450559;1,931900116;;;
-0,306141615;1,922538269;;;
-0,306693941;1,915545203;;;
-0,307018667;1,90604599;;;
-0,30767566;1,903449979;;;
-0,308298588;1,894981076;;;
-0,308495253;1,893040602;;;
-0,309145153;1,883723644;;;
-0,309617579;1,87586272;;;
-0,310076088;1,875479238;;;
-0,310479999;1,860759978;;;
-0,311216265;1,855295215;;;
-0,311664164;1,853838881;;;
-0,312007517;1,848974534;;;
-0,312626511;1,839600107;;;
-0,313106716;1,834694198;;;
-0,313528806;1,82545697;;;
-0,31401214;1,82085128;;;
-0,314604729;1,814689386;;;
-0,315037578;1,811201571;;;
-0,31546241;1,804109293;;;
-0,316110075;1,797323778;;;
-0,316556692;1,790360122;;;
-0,317036778;1,78798304;;;
-0,317560434;1,775887989;;;
-0,317852229;1,768060194;;;
-0,318570793;1,76584524;;;
-0,31902653;1,757079356;;;
-0,319429696;1,753213453;;;
-0,319979876;1,743674549;;;
-0,320453495;1,736436498;;;
-0,320988208;1,729887875;;;
-0,321489692;1,726120862;;;
-0,32199496;1,721825819;;;
-0,322385222;1,714894285;;;
-0,323136926;1,697492637;;;
-0,323470742;1,696027403;;;
-0,323931009;1,69320165;;;
-0,324514925;1,68834285;;;
-0,325192392;1,680414759;;;
-0,325641841;1,675510153;;;
-0,326021582;1,664779003;;;
-0,326597273;1,667071008;;;
-0,327185661;1,656996842;;;
-0,327490151;1,653107645;;;
-0,328058094;1,648982956;;;
-0,328546762;1,635046663;;;
-0,329047292;1,631079997;;;
-0,329624772;1,625492201;;;
-0,330030054;1,621092803;;;
-0,330635309;1,617607567;;;
-0,3310996;1,609514964;;;
-0,331501514;1,602255399;;;
-0,332090974;1,597687725;;;
-0,332486242;1,590164328;;;
-0,332966655;1,583537308;;;
-0,333594233;1,579896626;;;
-0,334024519;1,575226315;;;
-0,334695429;1,567241358;;;
-0,335091174;1,556783692;;;
-0,335661024;1,558958572;;;
-0,336112142;1,556450597;;;
-0,33659339;1,544624352;;;
-0,337080628;1,53434043;;;
-0,337599486;1,534959286;;;
-0,338294059;1,534118817;;;
-0,338547081;1,514041428;;;
-0,339220256;1,510374599;;;
-0,339713514;1,505909531;;;
-0,340244234;1,499914593;;;
-0,340624958;1,496644697;;;
-0,341014355;1,491874872;;;
-0,341536909;1,487803445;;;
-0,342030764;1,475872335;;;
-0,342600048;1,474875706;;;
-0,343013644;1,469776436;;;
-0,343576401;1,464134213;;;
-0,344111919;1,457875365;;;
-0,344629467;1,449635346;;;
-0,34511143;1,448133672;;;
-0,34550786;1,437757438;;;
-0,345932484;1,430050995;;;
-0,346563935;1,427576502;;;
-0,347099125;1,419622078;;;
-0,347446382;1,412871512;;;
-0,348082125;1,409236753;;;
-0,348645836;1,405622748;;;
-0,349043906;1,401260549;;;
-0,349497616;1,390301406;;;
-0,350135416;1,388364672;;;
-0,350489646;1,379825165;;;
-0,351196975;1,369363018;;;
-0,351588726;1,366678771;;;
-0,352053463;1,36294278;;;
-0,352617681;1,361100977;;;
-0,353255481;1,358000863;;;
-0,353585064;1,346890025;;;
-0,354162067;1,337447641;;;
-0,354489535;1,335292488;;;
-0,354960293;1,333436996;;;
-0,355624229;1,330555543;;;
-0,356103092;1,318351047;;;
-0,356476396;1,313933529;;;
-0,357053012;1,310717562;;;
-0,357624471;1,304081149;;;
-0,357965767;1,29836895;;;
-0,358544648;1,291880945;;;
-0,359061003;1,286482584;;;
-0,35946396;1,283480033;;;
-0,359985501;1,276173211;;;
-0,360441417;1,273641054;;;
-0,360889822;1,265753758;;;
-0,361554265;1,263256004;;;
-0,362120569;1,257386643;;;
-0,362525463;1,248400105;;;
-0,36302352;1,242278984;;;
-0,363441795;1,240658182;;;
-0,364047021;1,230424429;;;
-0,364545107;1,225030863;;;
-0,364919454;1,218976611;;;
-0,365420759;1,21371362;;;
-0,36609292;1,210680525;;;
-0,3664608;1,20516586;;;
-0,366958022;1,197898583;;;
-0,367551684;1,194791341;;;
-0,367988437;1,187665752;;;
-0,368518531;1,183521807;;;
-0,368861228;1,178755255;;;
-0,369469464;1,173880486;;;
-0,369994313;1,166390641;;;
-0,37052232;1,164559096;;;
-0,370957762;1,156498358;;;
-0,37156114;1,152849024;;;
-0,371944934;1,144550701;;;
-0,372493029;1,14322764;;;
-0,373047352;1,1367381;;;
-0,373399794;1,130441351;;;
-0,374067307;1,129440889;;;
-0,374512583;1,121390244;;;
-0,375019461;1,112321148;;;
-0,375601143;1,109991388;;;
-0,376167417;1,101058896;;;
-0,376369208;1,099186979;;;
-0,376942158;1,100202422;;;
-0,37747252;1,088376395;;;
-0,377925426;1,08240171;;;
-0,378513575;1,078771081;;;
-0,379052103;1,07405365;;;
-0,379563272;1,068817122;;;
-0,379917055;1,064749275;;;
-0,380345315;1,058689411;;;
-0,380839735;1,052603052;;;
-0,381537169;1,052142098;;;
-0,382071376;1,043959319;;;
-0,38264209;1,033139492;;;
-0,383071989;1,030620152;;;
-0,383471817;1,027302644;;;
-0,384055108;1,025412024;;;
-0,384591192;1,013496763;;;
-0,385120422;1,008136404;;;
-0,385646224;1,004792631;;;
-0,386084884;1,001106224;;;
-0,386554718;0,997781767;;;
-0,387248009;0,985999737;;;
-0,387645692;0,983000282;;;
-0,388140917;0,977605268;;;
-0,388777763;0,977414761;;;
-0,389015079;0,969917205;;;
-0,389603704;0,965430494;;;
-0,390130639;0,960257525;;;
-0,39059642;0,954403588;;;
-0,391135812;0,94967957;;;
-0,39188838;0,942545328;;;
-0,392101228;0,940236112;;;
-0,39254269;0,935172497;;;
-0,393130809;0,928500742;;;
-0,393562436;0,925739614;;;
-0,394128531;0,917225378;;;
-0,394551218;0,915261573;;;
-0,395048827;0,912722587;;;
-0,395470589;0,909361924;;;
-0,396116108;0,901612166;;;
-0,396455586;0,894920323;;;
-0,397040635;0,891713743;;;
-0,397396863;0,885272402;;;
-0,398032099;0,878531952;;;
-0,398520529;0,875441035;;;
-0,398996651;0,871315792;;;
-0,399513513;0,867712834;;;
-0,399973899;0,859544674;;;
-0,400399983;0,854706196;;;
-0,400970578;0,851583135;;;
-0,401547194;0,845835802;;;
-0,401835024;0,842475319;;;
-0,402526855;0,837204589;;;
-0,403125733;0,835353421;;;
-0,403401703;0,830457233;;;
-0,403943181;0,821797903;;;
-0,404386342;0,818117348;;;
-0,40495795;0,813869568;;;
-0,405528128;0,811151676;;;
-0,406125009;0,805066906;;;
-0,406491578;0,801140079;;;
-0,406890482;0,797735142;;;
-0,407521248;0,787860545;;;
-0,40808627;0,78512915;;;
-0,40853706;0,781930964;;;
-0,409017175;0,77712186;;;
-0,409671128;0,769943208;;;
-0,40997985;0,763947303;;;
-0,410490751;0,761009564;;;
-0,411169201;0,754962639;;;
-0,41151616;0,750724418;;;
-0,412093848;0,749765791;;;
-0,412791193;0,743473534;;;
-0,413131684;0,734418447;;;
-0,413630962;0,731658751;;;
-0,41416201;0,72713211;;;
-0,414486796;0,724669581;;;
-0,415076941;0,721415463;;;
-0,415690392;0,715324715;;;
-0,416118234;0,706972341;;;
-0,416489989;0,704967986;;;
-0,417156637;0,700933581;;;
-0,417650074;0,697048331;;;
-0,418134362;0,694235546;;;
-0,418468386;0,685907145;;;
-0,41892007;0,683936682;;;
-0,419522196;0,678112452;;;
-0,419975728;0,673922137;;;
-0,420594811;0,669607732;;;
-0,420986176;0,66642274;;;
-0,42143783;0,661120742;;;
-0,422036737;0,657001461;;;
-0,422477007;0,650992812;;;
-0,4230766;0,646303655;;;
-0,423579335;0,643977223;;;
-0,424133033;0,63724347;;;
-0,424518436;0,633325425;;;
-0,425053895;0,629380962;;;
-0,425504714;0,626475609;;;
-0,426065177;0,623296089;;;
-0,426671892;0,617241221;;;
-0,427222162;0,608856747;;;
-0,427653939;0,604489819;;;
-0,427937537;0,600536582;;;
-0,428670079;0,59686328;;;
-0,429084629;0,592401632;;;
-0,429658413;0,588087325;;;
-0,430147856;0,586734072;;;
-0,430633605;0,578452632;;;
-0,430918753;0,573905335;;;
-0,431441426;0,571795261;;;
-0,432101905;0,566675823;;;
-0,432557613;0,563607577;;;
-0,433101565;0,559594585;;;
-0,433570832;0,554821308;;;
-0,434081107;0,549376615;;;
-0,434504241;0,547125014;;;
-0,434942037;0,542503637;;;
-0,43543303;0,534854525;;;
-0,436095268;0,532293703;;;
-0,436587036;0,527787194;;;
-0,437059104;0,524730849;;;
-0,437653631;0,518566287;;;
-0,438049167;0,515250135;;;
-0,438526213;0,511499793;;;
-0,43913269;0,5060617;;;
-0,439654529;0,501878722;;;
-0,440010399;0,498166182;;;
-0,440468699;0,495759898;;;
-0,441025168;0,48939788;;;
-0,441617697;0,48514904;;;
-0,442226052;0,480418619;;;
-0,442610949;0,478387356;;;
-0,4430255;0,469561776;;;
-0,443469673;0,466684518;;;
-0,444073111;0,464284041;;;
-0,444472611;0,461812602;;;
-0,444965571;0,455833113;;;
-0,445532948;0,451855746;;;
-0,445946246;0,446788787;;;
-0,446516603;0,44131551;;;
-0,44698;0,43815536;;;
-0,447527826;0,43410046;;;
-0,447925508;0,431443117;;;
-0,448445976;0,426769598;;;
-0,449028015;0,421199834;;;
-0,449483901;0,41852098;;;
-0,449959725;0,412672964;;;
-0,45044443;0,409248294;;;
-0,450924605;0,406286504;;;
-0,451458961;0,400351865;;;
-0,45193699;0,397435016;;;
-0,452385545;0,392951798;;;
-0,452878416;0,387123939;;;
-0,453496486;0,383304629;;;
-0,453978628;0,378568686;;;
-0,454443216;0,37549874;;;
-0,454918087;0,370295092;;;
-0,455449462;0,36612412;;;
-0,455904037;0,362143729;;;
-0,456562489;0,357982714;;;
-0,456959963;0,355774839;;;
-0,457449883;0,349926463;;;
-0,457999974;0,347217433;;;
-0,458392471;0,342977258;;;
-0,459032714;0,338745332;;;
-0,459575385;0,334748716;;;
-0,460067242;0,329477134;;;
-0,460423559;0,326013804;;;
-0,461011022;0,321903636;;;
-0,461598396;0,31861377;;;
-0,462045759;0,314486586;;;
-0,462698668;0,310445175;;;
-0,463116348;0,306396408;;;
-0,463510722;0,301616315;;;
-0,463944256;0,297384774;;;
-0,464661181;0,292529706;;;
-0,46503529;0,288436435;;;
-0,465658247;0,285012708;;;
-0,46617043;0,280439356;;;
-0,466456115;0,277958454;;;
-0,467103302;0,27212745;;;
-0,467684507;0,268728721;;;
-0,468056798;0,265610206;;;
-0,468598396;0,261866391;;;
-0,469000041;0,25638471;;;
-0,469551444;0,254292968;;;
-0,469904512;0,250074774;;;
-0,470460087;0,245147798;;;
-0,470951915;0,240946269;;;
-0,471556038;0,237108315;;;
-0,47195667;0,232558624;;;
-0,47253257;0,229054457;;;
-0,472972453;0,224643916;;;
-0,473267585;0,220603171;;;
-0,473922491;0,216848059;;;
-0,474339068;0,214195673;;;
-0,474867344;0,21003355;;;
-0,47544682;0,205179866;;;
-0,476017088;0,201026104;;;
-0,476311982;0,19731681;;;
-0,477048635;0,192942511;;;
-0,477456838;0,189055956;;;
-0,477874607;0,185325151;;;
-0,478412002;0,181302937;;;
-0,478928596;0,176921007;;;
-0,479423463;0,172731769;;;
-0,479892224;0,169115401;;;
-0,480416805;0,16581026;;;
-0,480941594;0,162290899;;;
-0,481478065;0,157965969;;;
-0,481809974;0,154478623;;;
-0,482420504;0,151194868;;;
-0,482950807;0,146860876;;;
-0,483621478;0,143304221;;;
-0,48405531;0,139026523;;;
-0,484415829;0,134556773;;;
-0,485108912;0,131158614;;;
-0,485498279;0,126835895;;;
-0,486069649;0,123862008;;;
-0,486510724;0,1202401;;;
-0,487077028;0,116337405;;;
-0,487478703;0,112802266;;;
-0,488066018;0,108432424;;;
-0,488610774;0,104517333;;;
-0,489116549;0,101059338;;;
-0,489747167;0,097251975;;;
-0,490062892;0,094119238;;;
-0,490426928;0,090724314;;;
-0,491104275;0,086845982;;;
-0,491798609;0,083279936;;;
-0,492125005;0,079815057;;;
-0,492664665;0,076644994;;;
-0,493260682;0,072534747;;;
-0,493607014;0,068650265;;;
-0,494027346;0,065727189;;;
-0,494476497;0,062376785;;;
-0,495024383;0,05896178;;;
-0,495456278;0,055981757;;;
-0,496107072;0,052680018;;;
-0,496583939;0,048625698;;;
-0,496948957;0,045460929;;;
-0,497551054;0,042351377;;;
-0,498001307;0,039052502;;;
-0,498458445;0,035596702;;;
-0,498948157;0,032797409;;;
-0,499586135;0,028563747;;;
-0,499805838;0,025205688;;;
-0,500457823;0,022591892;;;
-0,501064122;0,019139989;;;
-0,501439571;0,015623995;;;
-0,501947284;0,013194765;;;
-0,502329051;0,010296785;;;
-0,502862453;0,007413135;;;
-0,503307164;0,005062209;;;
-0,503782332;0,000128433;;;
-0,502141237;0,007687509;;;
-0,503954113;-0,000606591;;;
-0,50338161;0,007103078;;;
-0,504297554;-0,001453594;;;
-0,503629684;0,006360154;;;
-0,504030406;-0,001908125;;;
-0,504450262;0,005796323;;;
-0,503419757;-0,002515874;;;
-0,504240334;0,005369541;;;
-0,504488409;-0,002884663;;;
-0,503820479;0,004968008;;;
-0,504373908;-0,003446374;;;
-0,504068553;0,004236183;;;
-0,50404948;-0,004206943;;;
-0,504183054;0,003419511;;;
-0,504850984;-0,005021142;;;
-0,504144907;0,002779226;;;
-0,504412055;-0,005486312;;;
-0,504450262;0,002489442;;;
-0,503457963;-0,006001877;;;
-0,50471741;0,001689562;;;
-0,505156279;-0,006493957;;;
-0,504354835;0,001147378;;;
-0,505175352;-0,007390114;;;
-0,505175352;-9,82477E-05;;;
-0,504641056;-0,008424684;;;
-0,504793704;-0,000819259;;;
-0,5054425;-0,00901992;;;
-0,504736483;-0,001571144;;;
-0,505194426;-0,00967726;;;
-0,505099058;-0,002357699;;;
-0,505480707;-0,010356371;;;
-0,5054425;-0,002807763;;;
-0,505805075;-0,010632977;;;
-0,504946351;-0,003432612;;;
-0,505766928;-0,011464541;;;
-0,504183054;-0,004153563;;;
-0,505633354;-0,011800664;;;
-0,505328059;-0,004812966;;;
-0,506015003;-0,012449781;;;
-0,505270779;-0,005381092;;;
-0,505576134;-0,012837425;;;
-0,505766928;-0,006116269;;;
-0,505919576;-0,013346714;;;
-0,506205857;-0,00647842;;;
-0,506148577;-0,013555156;;;
-0,505537927;-0,007066046;;;
-0,506339431;-0,014109306;;;
-0,504621983;-0,007741096;;;
-0,506339431;-0,015024048;;;
-0,506415725;-0,008783653;;;
-0,506492078;-0,015731339;;;
-0,505919576;-0,009700866;;;
-0,506301224;-0,01672407;;;
-0,506511152;-0,010856825;;;
-0,50622493;-0,017185446;;;
-0,5067783;-0,011247189;;;
-0,506663799;-0,017528642;;;
-0,505919576;-0,011821027;;;
-0,506759226;-0,017860397;;;
-0,506072283;-0,012442357;;;
-0,506473005;-0,018230551;;;
-0,5067783;-0,012854405;;;
-0,506911874;-0,018653625;;;
-0,506492078;-0,013564852;;;
-0,506606579;-0,01901995;;;
-0,507140875;-0,013828126;;;
-0,506492078;-0,019543232;;;
-0,50761795;-0,014909307;;;
-0,50695008;-0,019957105;;;
-0,5068928;-0,015327829;;;
-0,507274449;-0,020382284;;;
-0,50616765;-0,016172015;;;
-0,507427096;-0,020808039;;;
-0,507751524;-0,016384661;;;
-0,507408023;-0,021121799;;;
-0,507217228;-0,016983293;;;
-0,507408023;-0,021366043;;;
-0,50761795;-0,017523314;;;
-0,507808745;-0,02185297;;;
-0,508190453;-0,017940826;;;
-0,507465303;-0,021742857;;;
-0,507579803;-0,018443428;;;
-0,507846951;-0,022028234;;;
-0,507446229;-0,018743279;;;
-0,507770598;-0,022390325;;;
-0,508324027;-0,01936664;;;
-0,507846951;-0,023004659;;;
-0,507866025;-0,020105868;;;
-0,507961452;-0,023488638;;;
-0,508266747;-0,020772237;;;
-0,508304894;-0,024100962;;;
-0,508686543;-0,021644569;;;
-0,508152246;-0,02442041;;;
-0,508056819;-0,022152733;;;
-0,508667469;-0,025013136;;;
-0,50817132;-0,023090489;;;
-0,508266747;-0,026110393;;;
-0,508843541;-0,026674425;;;
-0,509447813;-0,029315431;;;
-0,509862244;-0,032053785;;;
-0,510160387;-0,034410583;;;
-0,510849357;-0,036444831;;;
-0,511226892;-0,039521407;;;
-0,511870325;-0,041846809;;;
-0,512528181;-0,0441016;;;
-0,513002038;-0,046377831;;;
-0,513296187;-0,049058815;;;
-0,513931215;-0,051453103;;;
-0,514488041;-0,05326588;;;
-0,514822841;-0,05529099;;;
-0,515518844;-0,058271978;;;
-0,51585567;-0,060915087;;;
-0,516188383;-0,063529116;;;
-0,516953886;-0,066482674;;;
-0,517473936;-0,067849434;;;
-0,517961919;-0,070399929;;;
-0,518332005;-0,072264139;;;
-0,518846154;-0,074438664;;;
-0,519314647;-0,076315443;;;
-0,51978755;-0,078442692;;;
-0,520318568;-0,080336803;;;
-0,52078712;-0,082594739;;;
-0,52130872;-0,083564903;;;
-0,521839678;-0,085365269;;;
-0,522228837;-0,087312629;;;
-0,522712409;-0,089145683;;;
-0,52330184;-0,091358899;;;
-0,523810744;-0,092804012;;;
-0,524281323;-0,094328248;;;
-0,524726629;-0,096950442;;;
-0,525329947;-0,098298892;;;
-0,52574867;-0,100490467;;;
-0,526452601;-0,102497919;;;
-0,526869297;-0,103138151;;;
-0,527297258;-0,104331005;;;
-0,527690887;-0,106726345;;;
-0,528252661;-0,107935943;;;
-0,529037952;-0,108838244;;;
-0,529343784;-0,110333672;;;
-0,529978693;-0,111935843;;;
-0,530448258;-0,113648377;;;
-0,530786514;-0,115288275;;;
-0,531179667;-0,116515906;;;
-0,531794608;-0,117773648;;;
-0,532308936;-0,118442876;;;
-0,532887578;-0,119675091;;;
-0,533345461;-0,120834826;;;
-0,533817589;-0,121684423;;;
-0,534187496;-0,12308329;;;
-0,53478539;-0,124101944;;;
-0,535337448;-0,124504963;;;
-0,535701334;-0,125592201;;;
-0,536146641;-0,127279038;;;
-0,536821842;-0,127832924;;;
-0,537082672;-0,129196165;;;
-0,537798166;-0,128643707;;;
-0,538373888;-0,130292906;;;
-0,538686097;-0,131451023;;;
-0,539342463;-0,132975619;;;
-0,539804935;-0,133409288;;;
-0,540285468;-0,134044893;;;
-0,540795624;-0,13504742;;;
-0,541346729;-0,136361668;;;
-0,541879177;-0,137141985;;;
-0,542178512;-0,138202162;;;
-0,542656779;-0,13992232;;;
-0,543248653;-0,139328816;;;
-0,543897152;-0,139669035;;;
-0,544338644;-0,140857563;;;
-0,544867218;-0,141390758;;;
-0,545300961;-0,141874084;;;
-0,545719624;-0,142126272;;;
-0,546299696;-0,142444303;;;
-0,546774209;-0,142880775;;;
-0,547277153;-0,143544879;;;
-0,547874928;-0,143970268;;;
-0,548267126;-0,144030748;;;
-0,548713624;-0,145079897;;;
-0,549471557;-0,146187919;;;
-0,549679816;-0,145863543;;;
-0,550313532;-0,147457211;;;
-0,551034093;-0,146171268;;;
-0,551469684;-0,147008719;;;
-0,551702023;-0,146614736;;;
-0,552307606;-0,147732742;;;
-0,552849293;-0,148381195;;;
-0,553317606;-0,148460909;;;
-0,553858101;-0,148879238;;;
-0,554325163;-0,149182282;;;
-0,554791331;-0,149539072;;;
-0,5552665;-0,15000503;;;
-0,555759251;-0,150703681;;;
-0,556209743;-0,150539443;;;
-0,556656182;-0,15100128;;;
-0,557323098;-0,151185874;;;
-0,557842374;-0,151803486;;;
-0,558230519;-0,151338627;;;
-0,558719158;-0,153197127;;;
-0,559377551;-0,151669586;;;
-0,55970329;-0,151531473;;;
-0,560281873;-0,151845563;;;
-0,560706735;-0,152157746;;;
-0,561290979;-0,152636131;;;
-0,561836123;-0,152910384;;;
-0,562359869;-0,152839916;;;
-0,562784672;-0,153226613;;;
-0,563253403;-0,153973315;;;
-0,5637604;-0,15338659;;;
-0,56420666;-0,152531517;;;
-0,564951658;-0,154009162;;;
-0,565450251;-0,154499783;;;
